combination,r2,adj_r2,q2,mae,rmsd,threshold,model,predictions
"['nbo_atom_5', 'B1_B5_angle_4-2', 'dihedral_[5, 1, 8, 6]']",0.7873867195615302,0.757013393784606,0.7291507783873405,0.14117786231404775,0.191055212253622,0.7,<modeling.LinearRegressionModel object at 0x0000019B0FD58FD0>,"[0.86948541 1.5609248  1.37325737 1.5990544  1.81310613 1.48879013
 1.42840788 1.14251696 0.83417557 0.69341345 1.67513948 0.95091704
 1.6070471  1.22096728 0.87190955 0.86736653 0.86804356 0.92581481
 0.86567354 0.95511446 0.93738135 1.16218317 1.66169107 1.24899553
 1.26418204]"
