combination,r2,adj_r2,q2,mae,rmsd,threshold,model,predictions
"['loc_B5_6-7', 'B1_6-4', 'loc_B5_6-4']",0.874280972381305,0.8452688890846831,0.8140260381772289,0.20797220793402194,0.24937190416973382,0.7,<modeling.LinearRegressionModel object at 0x0000021769732150>,"[-1.16984196  0.03717952 -0.61353445 -0.82151983 -0.5435941  -0.84634125
 -0.26158349 -1.58955927 -1.01677184 -1.6062087  -1.64106651 -0.67033609
 -1.10579936 -1.22115646 -0.94698267  0.1327587  -0.06564225]"
